id,titulo,descripcion,hashtags,menciones,audio,comentarios_muestra,etiquetas_contenido,vistas,likes,comentarios_totales,compartidos,etiqueta
c9e01e92,lavador cheyenne las viagras aqui amado carrillo 🔫 🥂,la chimales ejecución siempre halcon frecuencia un buchonas 🕷️ 🤐,#balacera #lavador #alfredillo #buchon,,,chimales los suburban bala perico patrón escuadra con pozolero 🩸,,2093253,306109,25197,30153,1
1fc44e2d,la pozolero jgl con r-15 éxtasis puro artillada,la unión tepito aqui cartel del golfo sierra,#cocaína #alinear #burrero,,ramón ayala,,,56336,10902,559,1483,1
4da89817,aqui gym cumpleaños las estudio los crush humor compañeros 🐶,novia siempre rutina aesthetic puro videojuego hoy tarea vlog hacks cumpleaños,#stream #hacks #baile,,blackpink,stream hacks novio la tutorial 🌻 💻 💕 | tips un perrito novia broma ✈️ | fiesta aqui skincare videojuego 😍 | aesthetic compras chill risas 🌻,,337444,44622,1420,2870,0
d9d8b05a,amigos la tips un gato un outfit 🍟,puro universidad novia skincare hoy oficina 🌙,#tarea #tips #familia #serie,,j balvin,,,581494,89875,8091,4462,0
a0d771c7,un cuerno aqui alfredillo el mayo toque las tusi la cobro de piso,hoy al 100 viagras el chayo gente nueva cdg siempre el cártel 🏴‍☠️ 🌨️,#mula,,diego sierra,,,782963,51815,3495,6445,1
8a5faee6,aqui gallito mota con sombreriza 👿 棺,los los chimales grupo sombra la tuta ⚰️ 🍭 🚬,#goma #tj #r-15 #tachas #brazoarmado,,la arrolladora,los cocaína aqui mayiza m16 el nini una la chapizza 🚁 🐊,,261427,18426,1724,2112,1
8589234a,la cártel de tijuana los roche puro michoacan siempre la linea ⚠️,radio puro michoacan don neto cártel de sinaloa cártel de colima el barret cartel de jalisco,#mdma #losántrax #latuta #nuevemilímetros,,tito torbellino,tablazo los zetas al tiro alinear tubo ✈️ 🧊,,3280575,357162,27050,8374,1
6e5d5d21,puro aesthetic compañeros mascota hacks moda 🏖️ 🎀 🥰,los maquillaje un hacks videojuego las unboxing la amigos aqui chill el gym 💪 😭 🍟,#grwm #humor #moda,,sebastián yatra,hoy jefe cumpleaños una lunes la challenge 🥰 | restaurante serie universidad el ropa receta novia 🍕 🍣 🌸 | aqui humor las compañeros un viaje cine las estudio rutina el hacks | las viaje la broma pelicula un stream viernes 📱 🧸,,380711,56070,4802,3114,0
f177c45f,puro aesthetic serie la trend una mascota estudio 🍣,un comedia la fiesta vacaciones compañeros las viernes hacks con mascota serie 💅 😭 🌸,#viaje,,,jefe las moda los gym 😂 🌸 🧸 | la baile challenge aqui novia las vlog unboxing un novio escuela,,544680,56799,1000,4039,0
763aa50c,outfit haul una compras 🥺,perrito lunes las humor 🎮 🌙,#novia,,shakira,puro coquette risas baile hoy moda jefe estudio escuela 🍔 🧸 | comedia un anime aqui chill tarea fiesta una crush 💅 | viaje puro haul las amigos 🐱,,219338,15409,385,608,0
845d9ad9,viaje tutorial cumpleaños el humor un haul un cine fiesta rutina,un moda los perrito trend gym puro novia los chill 🐱 😍,#maquillaje,,,perrito unboxing serie fiesta 🍣 ✈️ | hoy grwm vlog siempre diario hoy aesthetic haul prepa cine vacaciones 🎀 🌸,,619735,43327,561,5301,0
8e069c18,baile broma el prepa moda el vlog 😊 😭 🎂,cumpleaños la challenge siempre restaurante review 🥰,#diario #serie,,sebastián yatra,trend con rutina cumpleaños viaje anime haul 🏖️ 😂 🧸,,559686,96821,6863,11590,0
7a070337,balacera rpg la barredora,aqui halcon quebrar piso el botas blancas puro plomo brazo armado ⚠️ 🦉 🍾,#gallito #quebrar #escuadra,,voz de mando,pechera puro la chapizza los rusos hoy dar piso los sierra 👿 🥂 ✈️ | un p90 la unión tepito hoy encajuelado ak-47 hoy mafia 🐎 🦂 | wato tj un plomo cohete nieve cártel de jalisco nueva generación chapizza 🕷️ 🦍,,549379,107644,2919,6385,1
1dff3a33,comida tips jefe 💕 🎉,familia el compras siempre gym stream 😍,#outfit,,blackpink,relax comedia escuela hoy maquillaje pelicula una fiesta | relax novio maquillaje restaurante un amor 🍔 | aqui crush puro aesthetic hacks los lunes gato 👗 💅 🐱 | aqui unboxing hoy viaje familia la compras los risas las trend 💕 ☀️ 🧸,,564268,58582,5684,3806,0
bc694876,el levantón al millón el chayo hoy fn p90 👹 🐆 🍾,charola con mdma jefe de jefes cincuenta los aztecas el el lazca las toque alucin 🚬,#mamalona #tusi #loszetas #ar-15,,los titanes de durango,un extorsión con lanzagranadas chapizza el licenciado el cártel,,385654,62928,1190,1937,1
6b0249e9,unboxing amigos chill siempre cine 💪 💖,la videojuego los restaurante familia baile la lunes siempre anime hoy novia 🐱,#broma #novia,,karol g,humor risas los grwm la universidad prepa 💅,,81453,5026,481,397,0
6abf4873,los clika cartel de sinaloa juan josé esparragoza mafia morritas 🍬 💉 💵,el jj una chapizza los cuerno de chivo un perico tahoe cártel de colima las los ántrax,#escuadra #701 #alfredillo #burrero #blindada,,los perdidos de sinaloa,siempre foco cártel de oaxaca puro buchonas ☠️ 💊 | mafia félix gallardo el ak 47 mp5 al tiro jrz 🏎️ 🇲🇽 🍬,,345034,37878,1685,4036,1
6ec4bd11,hoy rutina trend siempre diario 🍦 🌙,vacaciones las challenge videojuego puro compañeros coquette maquillaje 💪 📚 😍,#videojuego #ropa,,,un haul estudio hoy chill cumpleaños 💅 | la familia amor los crush trend la grwm serie los baile ✨,,368086,64542,3419,5557,0
94a353b1,rutina diario amor una amigos chill 🎉,review puro grwm las gym puro jefe stream un novia las risas universidad 💕 😭,#grwm #crush,,bad bunny,challenge unboxing las maquillaje siempre diario aqui coquette haul un rutina una lunes,,134813,21817,1037,2671,0
15774895,aqui estudio hoy aesthetic los cine 💕 🌸 🍦,los vacaciones la fiesta restaurante puro review gym la prepa puro cine 🥺 🎀 🥰,#baile #universidad #mascota #serie,,maluma,,,175228,33881,962,4709,0
3bdf6d8d,compañeros gym siempre broma 🍔,puro gamer puro hacks un amor grwm puro familia gym 💅,#anime #rutina #videojuego #ropa,,,una hacks siempre viaje trend prepa 🎉,,936815,130712,7686,3662,0
e1d56356,humor siempre gym hoy oficina las gato aqui amor comida 🎀 ☀️ 🌙,aqui coquette con fiesta novia diario la amigos la humor tips 💪,#viernes #familia #pelicula #compras,,feid,risas siempre tarea un broma humor siempre mascota la trend 🐱 | siempre serie prepa challenge viernes con coquette 👗 | los fiesta con perrito puro lunes | maquillaje con unboxing broma mascota skincare 🥰 💪,,787631,97871,4725,3102,0
4a771954,crush con restaurante aqui amor comida las broma ✈️,trabajo anime siempre humor rutina un prepa 🎉 💻,#mascota #gato #prepa #compañeros,,,una fiesta los novio viaje 🥰 🍔 ✈️ | vacaciones con rutina con gato la universidad hoy vlog 😊 😍 💕 | con pelicula hoy gym la moda 🌻 🎀 📚 | humor chill las crush hoy challenge universidad 🍦,,491670,61801,6040,2962,0
78c04277,la tuta plomazo hoy mayiza un lanzagranadas calentando la plaza con bélicon 🆖 🚙,un tablazo hoy m60 csrl hoy punta,#lavador,,cartel de santa,cártel de juárez cartel de sinaloa los uzi guanajuato 🩸 | bélico dar piso una piso siempre el mini lic la guerreros unidos una rusos brazo armado toque 🦂 | una blanca las quebrar porro 🤫 | alinear el licenciado el zambada frontera chica rpg hoy tostón,,763801,38362,1965,5514,1
0b02f165,escuela estudio perrito comida 💖 🍟,videojuego restaurante la crush outfit el rutina una gym 😊,#vlog,,belinda,las skincare una gamer con oficina 🌻 | serie el videojuego con tarea hoy estudio 🏋️‍♀️ 🥺 🧸 | moda prepa stream cumpleaños outfit fiesta 💪 📱 🍕 | viaje los cine tips puro skincare baile fiesta hoy gato 📚 🎉 🎂,,218094,22112,546,858,0
13631b50,los viagras comando un z-1 las cuatro letras buchón pacífico cártel de santa rosa de lima 🎰 🖤,brazo armado rivotril beretta 🧿 🤫,#losrojos #cárteldelnoreste,,,el el azul puro marihuana clica 🤑 | con cuerno morrita las compa la el marro las mini lic 🧹 🥃 | buchon las tablazo los r-15 el amado carrillo con venadear un zacatecas 🚁 🐍 ☠️ | la mula la dar cran la rusos las barredora un el señor de la montaña la linea el lazca maría 🚙 ⚔️ 🍕,,219549,32548,2363,3383,1
c7bf7f62,punta filo hoy el mencho tamaulipas 🛻 🇺🇸,las cartel de jalisco una éxtasis el los chapitos un uzi el narco de narcos,#super38 #ninis #blindada,,t3r elemento,un al millon con el chapo beretta plebes maña tamaulipas reynosa 💣 ⚡ 😈,,967865,117416,1410,9233,1
e0b1a010,los foco el piyi la juan josé esparragoza raptor aqui al tiro plaza zetas 🏹 🇨🇴 🥃,sombrero aqui los pelones puro cheyenne un cng los tablazo los cocaína cincuenta una compa 🔫 🧊,#charola #elpatron #ellazca #dámaso,,el fantasma,puro porro hoy los aztecas marihuana la maña ar-15 tiroteo al 100,,3918433,317862,14293,38969,1
e796b4ca,topón el padrino la el mini lic con el narco de narcos puro filo punta ejecución 💸 🛻,beretta la buchón alucín cuerno zapopan 🤑 🍬,#félixgallardo #tachas #jesúsalfredo #elazul,,jorge santa cruz,aqui 9mm sicario el jj ✈️ | filo cdg puntero un z-40 el chueco el señor de la montaña ovidio 💶 | una alucín los ninis una z-1 el los chimales ejecución,,253199,31638,2548,3164,1
0fc1177b,lavado de dinero una 9mm ejecutado las bala el cártel de oaxaca 📍 🧿,las cocaína punta al tiro aqui viejon con churro hoy los aztecas cds siempre la empresa,#toston #beretta #matón #lavada #fronterachica,,ariel camacho,narcomensaje roche plomo hielo  Rolex 🐅 👃 | chiva filo pacífico hoy piyi monstruo con chapizza tahoe ninis 🐕 🦍 | venadear el lazca hoy viagras buchon barredora 🇨🇴,,20085,1111,85,139,1
1fde1efe,restaurante aqui aesthetic anime unboxing las diario 🌻,trabajo haul familia un novio hoy jefe tips cumpleaños puro maquillaje,#risas,,j balvin,haul puro viernes perrito las comida maquillaje 😭 | maquillaje gamer con tutorial diario amigos una videojuego compras 🎀 😍 | jefe los oficina aqui maquillaje ropa vlog 🥰 | el aesthetic amigos la jefe serie ❤️,,149947,21221,783,2223,0
654316ca,siempre baile diario skincare 🍟 🐶,restaurante la gym vlog stream siempre fiesta grwm trabajo ☀️,#familia #serie #estudio,,j balvin,maquillaje la haul diario hoy risas coquette puro gato la vlog amigos 🏋️‍♀️ 🎬 🍦 | review un chill aqui viernes siempre aesthetic | una broma los universidad siempre fiesta con pelicula | vlog el videojuego cine 🐱 💪,,584703,49094,1578,6760,0
0de2adb1,una tiroteo artillada plebes el mencho 🦏 🇺🇸 🦉,aqui quebrar lavada hoy narcomensaje wato,#levanton #ar-15 #suburban #viejon #caroquintero,,buitres de culiacan,,,758794,74879,3586,10754,1
3828bdde,el grwm puro amigos los gym 🧸,hacks siempre cine aqui chill los tarea un baile puro risas las viernes ❤️ 🌸 🍦,#cine #familia,,shakira,la grwm los outfit fiesta los compañeros broma el skincare el novio 🏋️‍♀️ | hoy ropa la haul challenge siempre baile puro aesthetic | mascota amigos un receta las anime el lunes | siempre pelicula amigos una aesthetic aqui maquillaje vacaciones baile las tarea compras 💪,,46145,6511,294,796,0
872e084a,los chill prepa unboxing risas crush compañeros las comedia un receta,jefe videojuego un viernes hacks tutorial unboxing maquillaje siempre prepa 🍟 🐶 🎀,#gato #receta #amigos #ropa,,sebastián yatra,lunes siempre trabajo el gamer siempre challenge viernes | compras lunes moda siempre fiesta aqui amor puro crush siempre review 😍 🍟,,208416,29662,2249,2106,0
672118f7,gato un pelicula los aesthetic amigos rutina,con aesthetic las comida las serie las familia 🍔 🐶,#compañeros #hacks #videojuego #oficina,,morat,broma compras unboxing puro restaurante con oficina 😍 ✈️ 🎀 | los chill los grwm videojuego el stream la compras 💕,,184249,34634,2837,1223,0
83826147,csrl quebrar goma cártel de jalisco nueva generación don neto 💉 🍕 🔫,alucín siempre cocaína charola crico un la maña p90 jefe de jefes 🤠,#monstruo,,los hermanos baldenegro,zapopan siempre zambada hoy tachas puro alucín cheyenne halcon siempre barredora 👺 🤑 ❄️ | alfredillo el mayo punta ☢️ 🏹 ❄️ | manta un los rusos ejecutado cártel del noreste puro bazuca un crico 💎,,2962809,215199,15085,24878,1
10ff6cbd,los estudio los unboxing jefe cine compras las aesthetic restaurante coquette 🌙,aqui unboxing el haul escuela chill receta comida puro outfit,#amigos,,maluma,,,744544,38929,3169,1848,0
a80cc28d,el la mayiza tablazo wato 📍 🚙 🍅,los bélicon troca hoy los beltrán leyva un viejon 💨 🦏,#sierra,,,magnum el chapo z-40 siempre cuatro letras el chimales clonazepam los jrz | buchón el culiacanazo cuerno de disco ninis la tuta 🇨🇴 | con cártel de juárez la z-1 frecuencia el cártel halcón guerreros unidos ak-47 🍅 🇺🇸 | con los pelones troca la mayiza una amado carrillo puro fuerza anti-unión la goma r15 topon,,301815,45313,4087,5712,1
d43cf36c,siempre nieve hoy colt halcon 4 letras cártel de juárez el sombrero mayo el maña,siempre barredora aqui levanton buchon el mayo jueves negro 🚨 🌨️ 👑,#amadocarrillo,,,antrax morrita la línea sinaloa clonazepam el zacatecas ⌚ | 701 puro toque con el patron una lavador con huevos las buchones hoy cártel del golfo manta | las éxtasis la reynosa cuatro letras aqui dar piso las zapopan 🍾  Rolex 🤫,,948259,50054,1434,2960,1
a4778a88,review un lunes novia los familia un compañeros perrito el trabajo 🎧 😭 ☕,videojuego pelicula puro familia aqui viaje 💕 🎮,#amor,,,broma videojuego challenge siempre unboxing siempre crush siempre coquette trend 🌙,,105069,12700,495,787,0
bd70ba6c,los ántrax quebrar grupo sombra los perico una cristal tamaulipas puntero 🔪 💨 🛑,los aztecas cuatro letras amapola siempre fenta aqui mayo 棺 🐔 🍄,#ejecución #morrita #rusos #cln #minilic,,el mimoso,el mencho mamalona juarez hoy pozole la matamoros una el chueco cohete,,3969350,539839,34302,18746,1
e713d7b6,el cártel un pariente con al millon ⌚ 💣 🦅,goma el azul roche el mayo el heroína 🤐 ☢️,#dámaso,,el komander,una rusos secuestro hoy el mencho una calibre 50 🏹  Rolex 🍭 | las sierra dar piso puro cuerno de chivo los pizza puro lfm hoy ovídio las levantón el mayo,,970280,77145,3488,7300,1
bc6b1acb,los artillada siempre sombreriza plomazo los viagras,tusi con zapopan perico siempre mula un reynosa buchón  Rolex,#narcomanta #cárteldeoaxaca #viagras #elpatron,,hermanos vega jr,hoy ncdj polvo rosa los chapizza mayiza 💷 🐂 💳 | los tostón nuevo laredo los cártel del noreste las tableada 38 super el chiva el alucin | los m16 la félix gallardo el michoacan con charolazo piso 38 super rafael caro quintero ar15,,362226,62204,3548,3740,1
872c0a2c,beretta plaza siempre al tiro hoy juarez goma 💵 ☠️,con manta viejon aqui mayiza un mdma hoy nemesio oseguera osiel cárdenas con el señor de la montaña la arellano félix,#38super #tubo,,danny lux,hoy r-15 m16 triángulo dorado las los chimales venadear puro el señor de la montaña | gatillero cártel de oaxaca el r-15 💰 🐓 🍬 | cdn félix gallardo churro la cártel de sinaloa con huevos los ninis 🩸,,3905300,774082,45056,56281,1
2ce5c11c,pizza alucín z-40 pariente aqui zetas 🐂 🦇 🛥️,plomo los ninis una la línea el botas blancas clika piso el ratón 🧨,#elseñordelamontaña,,los titanes de durango,topón la tuta metanfetamina 🚬 💊 🚙 | guanajuato topón puro el jj aqui el lazca aqui los beltrán leyva 🐔 | con cártel de santa rosa de lima un el chapo puro alineado el piyi cuerno de chivo la los beltrán leyva | cheyenne chimales aqui tostón 🍭 🍅,,435372,72629,5680,4446,1
7a697923,tableada aqui fierro amado carrillo las ovidio la chiva 🏎️,pistolero la mencho el lazca colt,#blindada #glock,,los tigrillos,artillada siempre crico chiva los el cártel el patron sicario 🐍 🇺🇸 | una los ántrax mayiza el éxtasis los chapitos con cuerno las el narco de narcos aqui el señor de la montaña 🤐 🆖 🎲 | un ejecución los plebes con 9mm ☣️ | nuevo laredo manta la artillada 🍕 🐔,,4654966,651424,16720,40427,1
3d61f1cf,aqui universidad familia aqui skincare hoy viernes el viaje siempre oficina gym el amor 🥺,estudio tarea aqui risas cine un jefe 🌻 💄,#haul,,j balvin,la compras oficina pelicula novia lunes gamer puro tarea jefe 💻 😭 🎧 | serie las crush la gato el review perrito la ropa ❤️ 😊,,257153,51002,1329,3492,0
963006de,gato la fiesta los prepa restaurante el novio,stream el jefe restaurante trend challenge hoy haul la familia 🍕,#mascota,,shakira,compras perrito las serie con chill comedia un cumpleaños vacaciones grwm | comedia una pelicula lunes,,452355,53275,1171,5755,0
421749b8,coquette siempre tutorial jefe lunes 🎉 💕,outfit siempre fiesta el skincare una restaurante las novia una moda mascota 🎧 💻,#serie #broma #viernes #haul,,maluma,,,93527,10614,1004,609,0
bf1d397e,el topon las metanfetamina un el narco de narcos culiacan cártel de sinaloa félix gallardo 🩸 🤑,belicon la jgl puro tusi,#tablazo,,chalino sanchez,charola la chapizza cartel de jalisco aqui dámaso aqui el jj ✈️ 🚫,,2439070,165993,7196,10281,1
b55220a8,siempre buchonas puro cártel de tijuana una encobijado goma 🚬 🦇,hoy nemesio oseguera beretta pastillas siempre tamaulipas las encajuelado puro grupo sombra 👃 ☣️ 🩸,#loschimales #darcran #mañoso,,yahir saldivar,con pozolero grupo sombra puro mula dar piso con culiacan 📍 | enfrentamiento culiacan siempre goma una crico las cártel de colima puro comando cártel de sinaloa 🍾 💸,,3718710,439976,14420,41535,1
4dca9049,el anime tarea el lunes 🧸,haul los skincare el aesthetic moda con viernes 💻 😭,#trend #novio #amor #gym,,,,,306270,58742,876,8437,0
8a99f838,dar piso las encajuelado roche hoy cincuenta puro magnum ak 47 💨 🏴‍☠️,el cártel del golfo goma una la chapizza ⛄,#almillon #comando #jalisco #mañoso,,yahritza y su esencia,puro cohete cártel de sinaloa con ninis clika matón las z-40 los ántrax 💀 🏹 | buchona sombrero los los chapitos la el ratón las alucin tamaulipas osiel cárdenas con charola ☠️ 🐍 | chaleco una el chapo raton mula una el señor de la montaña la dámaso 🚫 🔥 🏹,,2726190,171024,4479,9175,1
0a5b00e9,belicon el señor de los cielos tijuana extorsión siempre el licenciado siempre pistolero,con 701 sombreriza la iván archivaldo,#chaleco,,,cuerno alucines un barret los los chapitos 701 sierra | una monstruo la topon siempre la maña | el botas blancas una hielo el narcomanta charola el grupo sombra los calentando la plaza un el licenciado 🦇 🐆 | comando mula rs el antrax con matamoros una jrz con venadear 🤠 🚬 🧊,,9272,1746,119,135,1
9dd9d465,con amor siempre anime videojuego con viernes grwm 🐶 😭 🎂,el tips vlog un perrito la baile aqui pelicula 🍣,#haul #jefe #outfit #grwm,,belinda,,,740690,75309,7464,3841,0
53ed096f,con unboxing una maquillaje tarea 📱,una grwm la unboxing con novio ❤️,#gym #rutina #diario #stream,,kenia os,,,18930,2653,67,179,0
ba8b0929,rutina amor una vlog puro skincare familia el gamer ☀️ 🍣 🌻,chill siempre gym el hacks un amor los coquette 🧸,#novio #anime #review #fiesta,,,los review skincare aesthetic la escuela 🎂 🏋️‍♀️ 🍦 | una comedia stream una viaje puro pelicula un ropa 🥺 😭 😊,,292948,19080,1726,1487,0
1587bd46,puro aesthetic los perrito hoy viaje escuela unboxing 📚 💖,las vlog vacaciones pelicula hoy tarea haul diario,#serie #compañeros,,morat,moda con cine con gym puro perrito un maquillaje coquette mascota con aesthetic ✈️ 👗 | novia la viaje hoy chill con receta siempre humor | los stream un restaurante las vlog grwm aesthetic escuela comedia 🏋️‍♀️ | trend siempre skincare escuela hoy chill hoy estudio 🍔,,496379,56608,4723,4745,0
3009882c,churro un toston puro nemesio oseguera las chiva escuadra un jalisco el cartel de jalisco puro la chapizza 🐅 🍬,un revólver un cuerno tablazo con arturo beltrán matón ejecutado topón 🧹 ❄️ 🍬,#carteldesinaloa #cárteldesantarosadelima #reynosa #lobos #carteldelgolfo,,pancho barraza,los mexicles topón un la tuta los hierba cártel del noreste 🇲🇽 💷 | aqui 9mm compadre r-15 las encajuelado los z-40 | aqui rusos chimales guerreros unidos con maría ❄️ 🐍 🦂,,919012,103093,7910,11081,1
695b1b0b,un coquette compañeros aqui diario los relax con hacks prepa 😂 ✨,siempre cumpleaños oficina gamer aqui compañeros puro chill anime la crush videojuego ✨ 🍣 🏋️‍♀️,#trend #diario #escuela,,,,,79505,10236,192,1533,0
fc69e9be,una ovídio un m16 narcomanta rs siempre cdg frecuencia aqui narcomensaje los al millon 🔪 🍾 ⚰️,hoy pechera alfredillo levanton la sicario el mencho siempre piyi,#monstruo #piso #morrita #lafamiliamichoacana #culiacan,,maximo grado,uzi halcon z-40 | fn p90 suburban aqui cártel del noreste cuatro letras plaza la pechera 💨 | hoy pariente mz los lanzagranadas las el nini un secuestro las revólver la mayiza la maña,,1015989,137077,9594,18665,1
ec8fe328,aqui alinear siempre sicario un fierro mdma un sierra siempre lfm 🎲,hoy cuerno de disco el tijuana la empresa meth el mayo una gatillero el beretta tubo,#plebes #caroquintero #uzi #elcártel #minilic,,,el dar piso siempre m16 un éxtasis los ninis barredora narcomanta la mayiza 😈 👃,,739648,85268,3456,1706,1
48dfcec9,tablazo el narco de narcos un comando 🕸️,el chueco el tachas hoy morrita con caro quintero 🧹 🏹 🚬,#cárteldesinaloa #raptor,,,,,2919415,504744,27412,27694,1
6337b58a,hoy el chayo las bélicon el mencho con guerreros unidos 👿 🐍,el mini lic un ncdj aqui arturo beltrán al millón escuadra éxtasis ⚠️ 🦉,#joaquínguzmán #ninis #elcártel,,grupo 360,siempre compadre los jefe de jefes un fenta alinear el pizza 💉 🇲🇽 💸,,744370,98146,4508,9326,1
4cabf5a3,clonazepam los la barredora aqui ar15 narcomensaje prestanombres con bacha los la familia michoacana el lavada,clica las lavado de dinero las antrax cártel del noreste aqui z-40 una cártel del golfo hoy dar piso,#caroquintero #clica #manguera #ak47,,roberto tapia,tableada aqui jesús alfredo siempre nemesio oseguera un el botas blancas un cártel del golfo con cheyenne heroína jgl 🧹 🛡️ 🥃,,787083,147741,11664,4504,1
d1793483,con viaje amigos aesthetic la cumpleaños viernes puro novia tips 👗,la unboxing las restaurante los jefe siempre fiesta 🐱 💄,#outfit #tutorial #trabajo #risas,,young miko,la comedia trend lunes las unboxing con moda siempre compras 🧸 🎂 🏋️‍♀️ | stream una moda la unboxing el baile hoy coquette videojuego siempre tips 😭 🎧,,761567,117097,4001,16271,0
9a50516d,videojuego siempre vlog broma relax outfit 🏖️ 💕,los trend los trabajo puro maquillaje puro humor ☕ 💪 ✨,#aesthetic #videojuego #humor #familia,,maluma,comida review amor un restaurante los prepa mascota puro pelicula tarea 😊 | tutorial anime un aesthetic cumpleaños los mascota 😊 🐱,,307382,36376,2151,2422,0
2fd316e1,la tips anime restaurante el cine,con relax hoy comedia restaurante aqui cumpleaños los crush con humor una jefe stream ❤️,#lunes #skincare #novia,,the weeknd,un viernes familia hacks outfit 🌻 🥰,,147314,10788,238,1175,0
681cc8b8,puntero una los ninis el ar-15 💣,siempre toque guerreros unidos un arturo beltrán prestanombres 🛥️,#levanton #magnum #darpiso,,makabelico,culiacanazo el cuerno de chivo aqui buchona los clika la mz zetas prestanombres ⚰️ 👑 | la nieve hoy mota colt chaleco con pechera ar-15 🍾 🇲🇽 💴 | el chapo félix gallardo puro monstruo bacha 💉 | buchón aqui pacífico csrl aqui plomo un alucines un cártel de oaxaca matón 棺 ⛄ 🪦,,744245,48422,1804,2409,1
d0e691f7,trend compras los baile videojuego con aesthetic un receta la challenge,con familia aqui restaurante los trend el review grwm un prepa 🐶 💪 🎮,#chill #viernes #comida #coquette,,bizarrap,hoy jefe grwm la aesthetic 😭 📚 🎂 | relax aesthetic unboxing el perrito diario comida pelicula una rutina 😂 🥺 😭 | familia lunes con novio los risas con trend 🌙 | la comedia puro hacks las grwm viernes la prepa puro vacaciones la serie 🏋️‍♀️ 🍣,,63661,6822,221,367,0
3a2a909b,tarea amigos serie receta aqui grwm coquette aesthetic 😊 🥺 💕,aesthetic una receta universidad oficina siempre mascota maquillaje fiesta estudio 🍟 😍,#gato #anime #estudio #review,,belinda,,,747789,108580,2604,4522,0
7cf30baa,review hacks hoy maquillaje un tips la tutorial puro haul los universidad 🍦 📱 💅,la humor aqui tarea escuela una unboxing el oficina 💖 👗,#universidad,,maluma,puro prepa cine el videojuego ☀️ | siempre prepa comida anime trabajo 📚 | broma una chill skincare la maquillaje grwm ropa una cine con novia 🎬,,900095,57297,3556,6605,0
305ae249,el reynosa una el señor de la montaña con el chapo un cártel de tijuana,puro lavador una los chapitos z-40 gatillero 🇺🇸 🩸,#elbotasblancas #fierro,,,,,921955,54215,602,7953,1
d18b89c7,un jale el p90 el mencho con fentanilo 💉 👻 🏇,rafael caro quintero cártel del golfo puro morrita culiacan 🛑 🍄 ☢️,#cjng #culiacanazo #zetas,,el gallo de oro,foco una los ántrax fuerza anti-unión puro viagras una sierra michoacan goma ⚠️ 🦅 | la maña una halcon la encobijado aqui calibre 50 los secuestro lanzagranadas la nemesio oseguera con cln 🚬 🐓 | los cuerno de disco puro viagras hoy reynosa aqui mini lic | aqui la chapizza las al millon una bélicon 👻 🍻,,657439,54073,2697,5128,1
61ecce9d,prepa con lunes un baile tips puro coquette broma 💅 🍣 🎮,amigos outfit una trend hoy stream challenge las broma hoy crush el escuela 🍦,#viernes #risas #jefe #comedia,,karol g,,,269012,49447,699,4162,0
1c100a26,los viagras un charolazo la m60 siempre los chimales cartel del golfo 🤠 💷 🏴‍☠️,38 super el encobijado al 100 el colt una blanca cartel de sinaloa ⚔️,#toston #rivotril #cincuenta,,polo gonzalez,matón tablazo cuerno de disco 💊 | con buchón los nieve tijuana 🥃 🦅 | viagras hoy belicon la los ántrax un wato ❄️ 💣 🚫,,658808,49612,3244,1014,1
171f97bd,una zapopan hoy plomo lobos los aztecas ⌚,clika el venadear clica siempre artillada monstruo las amapola pizza 🩸 ✈️ 🤐,#zacatecas #4letras #arturobeltrán #pizza,,carin león,glock cuerno de chivo la cohete narcomanta 🦏 🕸️ | puro el botas blancas un mdma la viagras aqui alucín siempre toston buchon con mamalona grupo sombra,,2781718,432507,29892,57143,1
9b21245f,dar cran gallo con sicario un mdma con madriza 🤫 💣 🚁,al millón el licenciado lanzagranadas 💊,#lamaña #dámaso #alucín #cincuenta #zambada,,victor cibrian,,,4733095,900218,42726,48422,1
18055b76,tablazo con tahoe el compa 🍕 🐊 🤑,una barret hoy nuevo laredo el halcon,#z-1 #jale #radio #cárteldeoaxaca #elminilic,,banda ms,el mp5 ovidio la juan josé esparragoza los fenta cártel del noreste 🍻 | siempre la chapizza los tablazo maña aqui hierba fuerza anti-unión un cuerno el cártel de santa rosa de lima | beretta jgl hoy la chapizza 🛻,,679770,54183,4799,4840,1
b606b38d,el aesthetic la gym jefe una haul familia tarea 🌙 💕,hoy cine unboxing gym stream la pelicula hoy maquillaje el grwm 💪,#tarea,,karol g,,,505918,58680,1662,8527,0
04794ff1,grupo sombra buchona cartel del golfo siempre zetas z-1 puro jgl alucines 💊,cuatro letras narcomensaje un dámaso un clonazepam hoy uzi cuerno,#puntero #jgl #compadre,,hijos de garcia,,,3643238,415795,15487,34853,1
504eea68,aqui topón calentando la plaza la la mayiza cártel de santa rosa de lima tachas hoy alucín 🇺🇸,chiva tiroteo grupo sombra piso hielo puro meth con m60 mp5 👹,#elmayo #mayo #csrl,,los chavalos de la perla,tableada la gente nueva cártel de santa rosa de lima con pastillas con pizza la cártel del noreste los ejecutado 🚔 🔥 🍬 | el jj el alinear félix gallardo puro culiacan con plebe el nini 🧹 | el azul puro cártel de juárez los chapitos arturo beltrán los pelones con mota ⚰️ | pozole viejon la sierra antrax siempre narcomanta una z-1 siempre bélico 🇨🇴,,1016478,51900,5128,6012,1
